tile,repetition,codec,preset,qp,height,time
suburb31.y4m,1,hevc_nvenc,p4,24,0,7.945
suburb31.y4m,2,hevc_nvenc,p4,24,0,7.944
suburb31.y4m,3,hevc_nvenc,p4,24,0,7.941
suburb31.y4m,4,hevc_nvenc,p4,24,0,7.941
suburb31.y4m,0,hevc_nvenc,p4,24,320,4.123
suburb31.y4m,1,hevc_nvenc,p4,24,320,4.108
suburb31.y4m,2,hevc_nvenc,p4,24,320,4.268
suburb31.y4m,3,hevc_nvenc,p4,24,320,3.988
suburb31.y4m,4,hevc_nvenc,p4,24,320,3.756
suburb31.y4m,0,hevc_nvenc,p4,26,0,7.949
suburb31.y4m,1,hevc_nvenc,p4,26,0,7.948
suburb31.y4m,2,hevc_nvenc,p4,26,0,7.964
suburb31.y4m,3,hevc_nvenc,p4,26,0,7.968
suburb31.y4m,4,hevc_nvenc,p4,26,0,7.945
suburb31.y4m,0,hevc_nvenc,p4,26,320,3.937
suburb31.y4m,1,hevc_nvenc,p4,26,320,4.249
suburb31.y4m,2,hevc_nvenc,p4,26,320,4.079
suburb31.y4m,3,hevc_nvenc,p4,26,320,4.319
suburb31.y4m,4,hevc_nvenc,p4,26,320,4.235
suburb31.y4m,0,hevc_nvenc,p4,28,0,7.954
suburb31.y4m,1,hevc_nvenc,p4,28,0,7.942
suburb31.y4m,2,hevc_nvenc,p4,28,0,7.944
suburb31.y4m,3,hevc_nvenc,p4,28,0,7.95
suburb31.y4m,4,hevc_nvenc,p4,28,0,7.945
suburb31.y4m,0,hevc_nvenc,p4,28,320,4.191
suburb31.y4m,1,hevc_nvenc,p4,28,320,4.033
suburb31.y4m,2,hevc_nvenc,p4,28,320,4.092
suburb31.y4m,3,hevc_nvenc,p4,28,320,4.301
suburb31.y4m,4,hevc_nvenc,p4,28,320,4.483
suburb31.y4m,0,hevc_nvenc,p4,30,0,7.964
suburb31.y4m,1,hevc_nvenc,p4,30,0,7.96
suburb31.y4m,2,hevc_nvenc,p4,30,0,7.942
suburb31.y4m,3,hevc_nvenc,p4,30,0,7.947
suburb31.y4m,4,hevc_nvenc,p4,30,0,7.972
suburb31.y4m,0,hevc_nvenc,p4,30,320,4.32
suburb31.y4m,1,hevc_nvenc,p4,30,320,4.03
suburb31.y4m,2,hevc_nvenc,p4,30,320,4.044
suburb31.y4m,3,hevc_nvenc,p4,30,320,4.176
suburb31.y4m,4,hevc_nvenc,p4,30,320,4.255
suburb31.y4m,0,hevc_nvenc,p4,32,0,7.946
suburb31.y4m,1,hevc_nvenc,p4,32,0,7.949
suburb31.y4m,2,hevc_nvenc,p4,32,0,7.948
suburb31.y4m,3,hevc_nvenc,p4,32,0,7.945
suburb31.y4m,4,hevc_nvenc,p4,32,0,7.946
suburb31.y4m,0,hevc_nvenc,p4,32,320,4.108
suburb31.y4m,1,hevc_nvenc,p4,32,320,4.233
suburb31.y4m,2,hevc_nvenc,p4,32,320,4.237
suburb31.y4m,3,hevc_nvenc,p4,32,320,4.162
suburb31.y4m,4,hevc_nvenc,p4,32,320,4.236
suburb31.y4m,0,hevc_nvenc,p4,34,0,8.003
suburb31.y4m,1,hevc_nvenc,p4,34,0,7.945
suburb31.y4m,2,hevc_nvenc,p4,34,0,7.946
suburb31.y4m,3,hevc_nvenc,p4,34,0,7.949
suburb31.y4m,4,hevc_nvenc,p4,34,0,7.954
suburb31.y4m,0,hevc_nvenc,p4,34,320,4.623
suburb31.y4m,1,hevc_nvenc,p4,34,320,4.299
suburb31.y4m,2,hevc_nvenc,p4,34,320,4.13
suburb31.y4m,3,hevc_nvenc,p4,34,320,4.237
suburb31.y4m,4,hevc_nvenc,p4,34,320,4.088
suburb31.y4m,0,hevc_nvenc,p4,36,0,7.943
suburb31.y4m,1,hevc_nvenc,p4,36,0,7.948
suburb31.y4m,2,hevc_nvenc,p4,36,0,7.947
suburb31.y4m,3,hevc_nvenc,p4,36,0,7.946
suburb31.y4m,4,hevc_nvenc,p4,36,0,7.943
suburb31.y4m,0,hevc_nvenc,p4,36,320,4.314
suburb31.y4m,1,hevc_nvenc,p4,36,320,4.351
suburb31.y4m,2,hevc_nvenc,p4,36,320,4.039
suburb31.y4m,3,hevc_nvenc,p4,36,320,4.028
suburb31.y4m,4,hevc_nvenc,p4,36,320,4.264
suburb31.y4m,0,hevc_nvenc,p4,38,0,7.97
suburb31.y4m,1,hevc_nvenc,p4,38,0,7.953
suburb31.y4m,2,hevc_nvenc,p4,38,0,7.942
suburb31.y4m,3,hevc_nvenc,p4,38,0,7.949
suburb31.y4m,4,hevc_nvenc,p4,38,0,7.946
suburb31.y4m,0,hevc_nvenc,p4,38,320,4.034
suburb31.y4m,1,hevc_nvenc,p4,38,320,4.136
suburb31.y4m,2,hevc_nvenc,p4,38,320,4.171
suburb31.y4m,3,hevc_nvenc,p4,38,320,4.421
suburb31.y4m,4,hevc_nvenc,p4,38,320,4.311
suburb31.y4m,0,hevc_nvenc,p4,40,0,7.97
suburb31.y4m,1,hevc_nvenc,p4,40,0,7.943
suburb31.y4m,2,hevc_nvenc,p4,40,0,7.942
suburb31.y4m,3,hevc_nvenc,p4,40,0,7.944
suburb31.y4m,4,hevc_nvenc,p4,40,0,7.942
suburb31.y4m,0,hevc_nvenc,p4,40,320,4.408
suburb31.y4m,1,hevc_nvenc,p4,40,320,4.199
suburb31.y4m,2,hevc_nvenc,p4,40,320,3.9
suburb31.y4m,3,hevc_nvenc,p4,40,320,4.126
suburb31.y4m,4,hevc_nvenc,p4,40,320,4.356
suburb31.y4m,0,hevc_nvenc,p5,18,0,13.236
suburb31.y4m,1,hevc_nvenc,p5,18,0,13.237
suburb31.y4m,2,hevc_nvenc,p5,18,0,13.236
suburb31.y4m,3,hevc_nvenc,p5,18,0,13.238
suburb31.y4m,4,hevc_nvenc,p5,18,0,13.238
suburb31.y4m,0,hevc_nvenc,p5,18,320,4.533
suburb31.y4m,1,hevc_nvenc,p5,18,320,4.096
suburb31.y4m,2,hevc_nvenc,p5,18,320,4.355
suburb31.y4m,3,hevc_nvenc,p5,18,320,4.189
suburb31.y4m,4,hevc_nvenc,p5,18,320,4.252
suburb31.y4m,0,hevc_nvenc,p5,20,0,13.239
suburb31.y4m,1,hevc_nvenc,p5,20,0,13.237
suburb31.y4m,2,hevc_nvenc,p5,20,0,13.244
suburb31.y4m,3,hevc_nvenc,p5,20,0,13.24
suburb31.y4m,4,hevc_nvenc,p5,20,0,13.24
suburb31.y4m,0,hevc_nvenc,p5,20,320,4.367
suburb31.y4m,1,hevc_nvenc,p5,20,320,4.043
suburb31.y4m,2,hevc_nvenc,p5,20,320,4.479
suburb31.y4m,3,hevc_nvenc,p5,20,320,4.031
suburb31.y4m,4,hevc_nvenc,p5,20,320,4.458
suburb31.y4m,0,hevc_nvenc,p5,22,0,13.239
suburb31.y4m,1,hevc_nvenc,p5,22,0,13.238
suburb31.y4m,2,hevc_nvenc,p5,22,0,13.241
suburb31.y4m,3,hevc_nvenc,p5,22,0,13.239
suburb31.y4m,4,hevc_nvenc,p5,22,0,13.238
suburb31.y4m,0,hevc_nvenc,p5,22,320,3.996
suburb31.y4m,1,hevc_nvenc,p5,22,320,4.538
suburb31.y4m,2,hevc_nvenc,p5,22,320,4.139
suburb31.y4m,3,hevc_nvenc,p5,22,320,4.205
suburb31.y4m,4,hevc_nvenc,p5,22,320,3.843
suburb31.y4m,0,hevc_nvenc,p5,24,0,13.238
suburb31.y4m,1,hevc_nvenc,p5,24,0,13.241
suburb31.y4m,2,hevc_nvenc,p5,24,0,13.239
suburb31.y4m,3,hevc_nvenc,p5,24,0,13.237
suburb31.y4m,4,hevc_nvenc,p5,24,0,13.238
suburb31.y4m,0,hevc_nvenc,p5,24,320,4.508
suburb31.y4m,1,hevc_nvenc,p5,24,320,4.41
suburb31.y4m,2,hevc_nvenc,p5,24,320,4.384
suburb31.y4m,3,hevc_nvenc,p5,24,320,4.061
suburb31.y4m,4,hevc_nvenc,p5,24,320,4.347
suburb31.y4m,0,hevc_nvenc,p5,26,0,13.238
suburb31.y4m,1,hevc_nvenc,p5,26,0,13.237
suburb31.y4m,2,hevc_nvenc,p5,26,0,13.237
suburb31.y4m,3,hevc_nvenc,p5,26,0,13.238
suburb31.y4m,4,hevc_nvenc,p5,26,0,13.238
suburb31.y4m,0,hevc_nvenc,p5,26,320,4.422
suburb31.y4m,1,hevc_nvenc,p5,26,320,4.55
suburb31.y4m,2,hevc_nvenc,p5,26,320,4.409
suburb31.y4m,3,hevc_nvenc,p5,26,320,4.355
suburb31.y4m,4,hevc_nvenc,p5,26,320,4.437
suburb31.y4m,0,hevc_nvenc,p5,28,0,13.238
suburb31.y4m,1,hevc_nvenc,p5,28,0,13.238
suburb31.y4m,2,hevc_nvenc,p5,28,0,13.237
suburb31.y4m,3,hevc_nvenc,p5,28,0,13.236
suburb31.y4m,4,hevc_nvenc,p5,28,0,13.237
suburb31.y4m,0,hevc_nvenc,p5,28,320,4.326
suburb31.y4m,1,hevc_nvenc,p5,28,320,4.029
suburb31.y4m,2,hevc_nvenc,p5,28,320,4.281
suburb31.y4m,3,hevc_nvenc,p5,28,320,4.279
suburb31.y4m,4,hevc_nvenc,p5,28,320,4.082
suburb31.y4m,0,hevc_nvenc,p5,30,0,13.237
suburb31.y4m,1,hevc_nvenc,p5,30,0,13.24
suburb31.y4m,2,hevc_nvenc,p5,30,0,13.237
suburb31.y4m,3,hevc_nvenc,p5,30,0,13.236
suburb31.y4m,4,hevc_nvenc,p5,30,0,13.237
suburb31.y4m,0,hevc_nvenc,p5,30,320,4.38
suburb31.y4m,1,hevc_nvenc,p5,30,320,4.416
suburb31.y4m,2,hevc_nvenc,p5,30,320,3.829
suburb31.y4m,3,hevc_nvenc,p5,30,320,4.314
suburb31.y4m,4,hevc_nvenc,p5,30,320,4.337
suburb31.y4m,0,hevc_nvenc,p5,32,0,13.239
suburb31.y4m,1,hevc_nvenc,p5,32,0,13.239
suburb31.y4m,2,hevc_nvenc,p5,32,0,13.239
suburb31.y4m,3,hevc_nvenc,p5,32,0,13.238
suburb31.y4m,4,hevc_nvenc,p5,32,0,13.239
suburb31.y4m,0,hevc_nvenc,p5,32,320,4.093
suburb31.y4m,1,hevc_nvenc,p5,32,320,4.159
suburb31.y4m,2,hevc_nvenc,p5,32,320,4.392
suburb31.y4m,3,hevc_nvenc,p5,32,320,4.075
suburb31.y4m,4,hevc_nvenc,p5,32,320,4.083
suburb31.y4m,0,hevc_nvenc,p5,34,0,13.238
suburb31.y4m,1,hevc_nvenc,p5,34,0,13.237
suburb31.y4m,2,hevc_nvenc,p5,34,0,13.236
suburb31.y4m,3,hevc_nvenc,p5,34,0,13.24
suburb31.y4m,4,hevc_nvenc,p5,34,0,13.238
suburb31.y4m,0,hevc_nvenc,p5,34,320,4.427
suburb31.y4m,1,hevc_nvenc,p5,34,320,4.111
suburb31.y4m,2,hevc_nvenc,p5,34,320,4.331
suburb31.y4m,3,hevc_nvenc,p5,34,320,4.02
suburb31.y4m,4,hevc_nvenc,p5,34,320,4.247
suburb31.y4m,0,hevc_nvenc,p5,36,0,13.238
suburb31.y4m,1,hevc_nvenc,p5,36,0,13.238
suburb31.y4m,2,hevc_nvenc,p5,36,0,13.24
suburb31.y4m,3,hevc_nvenc,p5,36,0,13.237
suburb31.y4m,4,hevc_nvenc,p5,36,0,13.239
suburb31.y4m,0,hevc_nvenc,p5,36,320,4.205
suburb31.y4m,1,hevc_nvenc,p5,36,320,4.313
suburb31.y4m,2,hevc_nvenc,p5,36,320,4.129
suburb31.y4m,3,hevc_nvenc,p5,36,320,3.959
suburb31.y4m,4,hevc_nvenc,p5,36,320,4.494
suburb31.y4m,0,hevc_nvenc,p5,38,0,13.238
suburb31.y4m,1,hevc_nvenc,p5,38,0,13.239
suburb31.y4m,2,hevc_nvenc,p5,38,0,13.241
suburb31.y4m,3,hevc_nvenc,p5,38,0,13.238
suburb31.y4m,4,hevc_nvenc,p5,38,0,13.242
suburb31.y4m,0,hevc_nvenc,p5,38,320,4.118
suburb31.y4m,1,hevc_nvenc,p5,38,320,4.209
suburb31.y4m,2,hevc_nvenc,p5,38,320,4.053
suburb31.y4m,3,hevc_nvenc,p5,38,320,4.21
suburb31.y4m,4,hevc_nvenc,p5,38,320,4.12
suburb31.y4m,0,hevc_nvenc,p5,40,0,13.238
suburb31.y4m,1,hevc_nvenc,p5,40,0,13.237
suburb31.y4m,2,hevc_nvenc,p5,40,0,13.237
suburb31.y4m,3,hevc_nvenc,p5,40,0,13.237
suburb31.y4m,4,hevc_nvenc,p5,40,0,13.239
suburb31.y4m,0,hevc_nvenc,p5,40,320,4.463
suburb31.y4m,1,hevc_nvenc,p5,40,320,4.277
suburb31.y4m,2,hevc_nvenc,p5,40,320,3.862
suburb31.y4m,3,hevc_nvenc,p5,40,320,4.353
suburb31.y4m,4,hevc_nvenc,p5,40,320,4.091
suburb31.y4m,0,hevc_nvenc,p6,18,0,18.022
suburb31.y4m,1,hevc_nvenc,p6,18,0,18.024
suburb31.y4m,2,hevc_nvenc,p6,18,0,18.023
suburb31.y4m,3,hevc_nvenc,p6,18,0,18.021
suburb31.y4m,4,hevc_nvenc,p6,18,0,18.021
suburb31.y4m,0,hevc_nvenc,p6,18,320,4.943
suburb31.y4m,1,hevc_nvenc,p6,18,320,4.889
suburb31.y4m,2,hevc_nvenc,p6,18,320,4.891
suburb31.y4m,3,hevc_nvenc,p6,18,320,4.899
suburb31.y4m,4,hevc_nvenc,p6,18,320,4.874
suburb31.y4m,0,hevc_nvenc,p6,20,0,18.024
suburb31.y4m,1,hevc_nvenc,p6,20,0,18.021
suburb31.y4m,2,hevc_nvenc,p6,20,0,18.023
suburb31.y4m,3,hevc_nvenc,p6,20,0,18.024
suburb31.y4m,4,hevc_nvenc,p6,20,0,18.023
suburb31.y4m,0,hevc_nvenc,p6,20,320,4.887
suburb31.y4m,1,hevc_nvenc,p6,20,320,4.883
suburb31.y4m,2,hevc_nvenc,p6,20,320,4.884
suburb31.y4m,3,hevc_nvenc,p6,20,320,4.874
suburb31.y4m,4,hevc_nvenc,p6,20,320,4.876
suburb31.y4m,0,hevc_nvenc,p6,22,0,18.023
suburb31.y4m,1,hevc_nvenc,p6,22,0,18.022
suburb31.y4m,2,hevc_nvenc,p6,22,0,18.021
suburb31.y4m,3,hevc_nvenc,p6,22,0,18.021
suburb31.y4m,4,hevc_nvenc,p6,22,0,18.027
suburb31.y4m,0,hevc_nvenc,p6,22,320,4.921
suburb31.y4m,1,hevc_nvenc,p6,22,320,4.885
suburb31.y4m,2,hevc_nvenc,p6,22,320,4.897
suburb31.y4m,3,hevc_nvenc,p6,22,320,4.903
suburb31.y4m,4,hevc_nvenc,p6,22,320,4.896
suburb31.y4m,0,hevc_nvenc,p6,24,0,18.025
suburb31.y4m,1,hevc_nvenc,p6,24,0,18.02
suburb31.y4m,2,hevc_nvenc,p6,24,0,18.021
suburb31.y4m,3,hevc_nvenc,p6,24,0,18.024
suburb31.y4m,4,hevc_nvenc,p6,24,0,18.026
suburb31.y4m,0,hevc_nvenc,p6,24,320,4.91
suburb31.y4m,1,hevc_nvenc,p6,24,320,4.887
suburb31.y4m,2,hevc_nvenc,p6,24,320,4.877
suburb31.y4m,3,hevc_nvenc,p6,24,320,4.911
suburb31.y4m,4,hevc_nvenc,p6,24,320,4.938
suburb31.y4m,0,hevc_nvenc,p6,26,0,18.022
suburb31.y4m,1,hevc_nvenc,p6,26,0,18.02
suburb31.y4m,2,hevc_nvenc,p6,26,0,18.021
suburb31.y4m,3,hevc_nvenc,p6,26,0,18.023
suburb31.y4m,4,hevc_nvenc,p6,26,0,18.021
suburb31.y4m,0,hevc_nvenc,p6,26,320,4.929
suburb31.y4m,1,hevc_nvenc,p6,26,320,4.887
suburb31.y4m,2,hevc_nvenc,p6,26,320,4.893
suburb31.y4m,3,hevc_nvenc,p6,26,320,4.89
suburb31.y4m,4,hevc_nvenc,p6,26,320,4.906
suburb31.y4m,0,hevc_nvenc,p6,28,0,18.023
suburb31.y4m,1,hevc_nvenc,p6,28,0,18.023
suburb31.y4m,2,hevc_nvenc,p6,28,0,18.023
suburb31.y4m,3,hevc_nvenc,p6,28,0,18.022
suburb31.y4m,4,hevc_nvenc,p6,28,0,18.031
suburb31.y4m,0,hevc_nvenc,p6,28,320,4.93
suburb31.y4m,1,hevc_nvenc,p6,28,320,4.903
suburb31.y4m,2,hevc_nvenc,p6,28,320,4.923
suburb31.y4m,3,hevc_nvenc,p6,28,320,4.94
suburb31.y4m,4,hevc_nvenc,p6,28,320,4.924
suburb31.y4m,0,hevc_nvenc,p6,30,0,18.02
suburb31.y4m,1,hevc_nvenc,p6,30,0,18.021
suburb31.y4m,2,hevc_nvenc,p6,30,0,18.023
suburb31.y4m,3,hevc_nvenc,p6,30,0,18.022
suburb31.y4m,4,hevc_nvenc,p6,30,0,18.023
suburb31.y4m,0,hevc_nvenc,p6,30,320,4.921
suburb31.y4m,1,hevc_nvenc,p6,30,320,4.924
suburb31.y4m,2,hevc_nvenc,p6,30,320,4.898
suburb31.y4m,3,hevc_nvenc,p6,30,320,4.914
suburb31.y4m,4,hevc_nvenc,p6,30,320,4.923
suburb31.y4m,0,hevc_nvenc,p6,32,0,18.022
suburb31.y4m,1,hevc_nvenc,p6,32,0,18.025
suburb31.y4m,2,hevc_nvenc,p6,32,0,18.025
suburb31.y4m,3,hevc_nvenc,p6,32,0,18.024
suburb31.y4m,4,hevc_nvenc,p6,32,0,18.022
suburb31.y4m,0,hevc_nvenc,p6,32,320,4.913
suburb31.y4m,1,hevc_nvenc,p6,32,320,4.918
suburb31.y4m,2,hevc_nvenc,p6,32,320,4.927
suburb31.y4m,3,hevc_nvenc,p6,32,320,4.919
suburb31.y4m,4,hevc_nvenc,p6,32,320,4.897
suburb31.y4m,0,hevc_nvenc,p6,34,0,18.021
suburb31.y4m,1,hevc_nvenc,p6,34,0,18.021
suburb31.y4m,2,hevc_nvenc,p6,34,0,18.02
suburb31.y4m,3,hevc_nvenc,p6,34,0,18.023
suburb31.y4m,4,hevc_nvenc,p6,34,0,18.021
suburb31.y4m,0,hevc_nvenc,p6,34,320,4.919
suburb31.y4m,1,hevc_nvenc,p6,34,320,4.897
suburb31.y4m,2,hevc_nvenc,p6,34,320,4.899
suburb31.y4m,3,hevc_nvenc,p6,34,320,4.928
suburb31.y4m,4,hevc_nvenc,p6,34,320,4.881
suburb31.y4m,0,hevc_nvenc,p6,36,0,18.022
suburb31.y4m,1,hevc_nvenc,p6,36,0,18.021
suburb31.y4m,2,hevc_nvenc,p6,36,0,18.021
suburb31.y4m,3,hevc_nvenc,p6,36,0,18.021
suburb31.y4m,4,hevc_nvenc,p6,36,0,18.026
suburb31.y4m,0,hevc_nvenc,p6,36,320,4.934
suburb31.y4m,1,hevc_nvenc,p6,36,320,4.894
suburb31.y4m,2,hevc_nvenc,p6,36,320,4.922
suburb31.y4m,3,hevc_nvenc,p6,36,320,4.915
suburb31.y4m,4,hevc_nvenc,p6,36,320,4.903
suburb31.y4m,0,hevc_nvenc,p6,38,0,18.022
suburb31.y4m,1,hevc_nvenc,p6,38,0,18.025
suburb31.y4m,2,hevc_nvenc,p6,38,0,18.021
suburb31.y4m,3,hevc_nvenc,p6,38,0,18.02
suburb31.y4m,4,hevc_nvenc,p6,38,0,18.021
suburb31.y4m,0,hevc_nvenc,p6,38,320,4.956
suburb31.y4m,1,hevc_nvenc,p6,38,320,4.893
suburb31.y4m,2,hevc_nvenc,p6,38,320,4.912
suburb31.y4m,3,hevc_nvenc,p6,38,320,4.888
suburb31.y4m,4,hevc_nvenc,p6,38,320,4.9
suburb31.y4m,0,hevc_nvenc,p6,40,0,18.021
suburb31.y4m,1,hevc_nvenc,p6,40,0,18.025
suburb31.y4m,2,hevc_nvenc,p6,40,0,18.021
suburb31.y4m,3,hevc_nvenc,p6,40,0,18.023
suburb31.y4m,4,hevc_nvenc,p6,40,0,18.021
suburb31.y4m,0,hevc_nvenc,p6,40,320,4.95
suburb31.y4m,1,hevc_nvenc,p6,40,320,4.901
suburb31.y4m,2,hevc_nvenc,p6,40,320,4.902
suburb31.y4m,3,hevc_nvenc,p6,40,320,4.885
suburb31.y4m,4,hevc_nvenc,p6,40,320,4.885
suburb31.y4m,0,hevc_nvenc,p7,18,0,19.766
suburb31.y4m,1,hevc_nvenc,p7,18,0,19.768
suburb31.y4m,2,hevc_nvenc,p7,18,0,19.768
suburb31.y4m,3,hevc_nvenc,p7,18,0,19.768
suburb31.y4m,4,hevc_nvenc,p7,18,0,19.771
suburb31.y4m,0,hevc_nvenc,p7,18,320,5.392
suburb31.y4m,1,hevc_nvenc,p7,18,320,5.389
suburb31.y4m,2,hevc_nvenc,p7,18,320,5.362
suburb31.y4m,3,hevc_nvenc,p7,18,320,5.387
suburb31.y4m,4,hevc_nvenc,p7,18,320,5.372
suburb31.y4m,0,hevc_nvenc,p7,20,0,19.772
suburb31.y4m,1,hevc_nvenc,p7,20,0,19.767
suburb31.y4m,2,hevc_nvenc,p7,20,0,19.767
suburb31.y4m,3,hevc_nvenc,p7,20,0,19.766
suburb31.y4m,4,hevc_nvenc,p7,20,0,19.768
suburb31.y4m,0,hevc_nvenc,p7,20,320,5.37
suburb31.y4m,1,hevc_nvenc,p7,20,320,5.36
suburb31.y4m,2,hevc_nvenc,p7,20,320,5.371
suburb31.y4m,3,hevc_nvenc,p7,20,320,5.363
suburb31.y4m,4,hevc_nvenc,p7,20,320,5.384
suburb31.y4m,0,hevc_nvenc,p7,22,0,19.769
suburb31.y4m,1,hevc_nvenc,p7,22,0,19.768
suburb31.y4m,2,hevc_nvenc,p7,22,0,19.769
suburb31.y4m,3,hevc_nvenc,p7,22,0,19.767
suburb31.y4m,4,hevc_nvenc,p7,22,0,19.772
suburb31.y4m,0,hevc_nvenc,p7,22,320,5.372
suburb31.y4m,1,hevc_nvenc,p7,22,320,5.366
suburb31.y4m,2,hevc_nvenc,p7,22,320,5.352
suburb31.y4m,3,hevc_nvenc,p7,22,320,5.386
suburb31.y4m,4,hevc_nvenc,p7,22,320,5.37
suburb31.y4m,0,hevc_nvenc,p7,24,0,19.766
suburb31.y4m,1,hevc_nvenc,p7,24,0,19.77
suburb31.y4m,2,hevc_nvenc,p7,24,0,19.768
suburb31.y4m,3,hevc_nvenc,p7,24,0,19.766
suburb31.y4m,4,hevc_nvenc,p7,24,0,19.768
suburb31.y4m,0,hevc_nvenc,p7,24,320,5.382
suburb31.y4m,1,hevc_nvenc,p7,24,320,5.356
suburb31.y4m,2,hevc_nvenc,p7,24,320,5.362
suburb31.y4m,3,hevc_nvenc,p7,24,320,5.376
suburb31.y4m,4,hevc_nvenc,p7,24,320,5.36
suburb31.y4m,0,hevc_nvenc,p7,26,0,19.769
suburb31.y4m,1,hevc_nvenc,p7,26,0,19.765
suburb31.y4m,2,hevc_nvenc,p7,26,0,19.766
suburb31.y4m,3,hevc_nvenc,p7,26,0,19.767
suburb31.y4m,4,hevc_nvenc,p7,26,0,19.767
suburb31.y4m,0,hevc_nvenc,p7,26,320,5.377
suburb31.y4m,1,hevc_nvenc,p7,26,320,5.379
suburb31.y4m,2,hevc_nvenc,p7,26,320,5.368
suburb31.y4m,3,hevc_nvenc,p7,26,320,5.372
suburb31.y4m,4,hevc_nvenc,p7,26,320,5.361
suburb31.y4m,0,hevc_nvenc,p7,28,0,19.767
suburb31.y4m,1,hevc_nvenc,p7,28,0,19.768
suburb31.y4m,2,hevc_nvenc,p7,28,0,19.77
suburb31.y4m,3,hevc_nvenc,p7,28,0,19.769
suburb31.y4m,4,hevc_nvenc,p7,28,0,19.771
suburb31.y4m,0,hevc_nvenc,p7,28,320,5.391
suburb31.y4m,1,hevc_nvenc,p7,28,320,5.374
suburb31.y4m,2,hevc_nvenc,p7,28,320,5.357
suburb31.y4m,3,hevc_nvenc,p7,28,320,5.374
suburb31.y4m,4,hevc_nvenc,p7,28,320,5.355
suburb31.y4m,0,hevc_nvenc,p7,30,0,19.766
suburb31.y4m,1,hevc_nvenc,p7,30,0,19.767
suburb31.y4m,2,hevc_nvenc,p7,30,0,19.767
suburb31.y4m,3,hevc_nvenc,p7,30,0,19.767
suburb31.y4m,4,hevc_nvenc,p7,30,0,19.77
suburb31.y4m,0,hevc_nvenc,p7,30,320,5.406
suburb31.y4m,1,hevc_nvenc,p7,30,320,5.357
suburb31.y4m,2,hevc_nvenc,p7,30,320,5.35
suburb31.y4m,3,hevc_nvenc,p7,30,320,5.377
suburb31.y4m,4,hevc_nvenc,p7,30,320,5.367
suburb31.y4m,0,hevc_nvenc,p7,32,0,19.769
suburb31.y4m,1,hevc_nvenc,p7,32,0,19.774
suburb31.y4m,2,hevc_nvenc,p7,32,0,19.767
suburb31.y4m,3,hevc_nvenc,p7,32,0,19.771
suburb31.y4m,4,hevc_nvenc,p7,32,0,19.769
suburb31.y4m,0,hevc_nvenc,p7,32,320,5.386
suburb31.y4m,1,hevc_nvenc,p7,32,320,5.357
suburb31.y4m,2,hevc_nvenc,p7,32,320,5.357
suburb31.y4m,3,hevc_nvenc,p7,32,320,5.37
suburb31.y4m,4,hevc_nvenc,p7,32,320,5.355
suburb31.y4m,0,hevc_nvenc,p7,34,0,19.767
suburb31.y4m,1,hevc_nvenc,p7,34,0,19.769
suburb31.y4m,2,hevc_nvenc,p7,34,0,19.769
suburb31.y4m,3,hevc_nvenc,p7,34,0,19.768
suburb31.y4m,4,hevc_nvenc,p7,34,0,19.768
suburb31.y4m,0,hevc_nvenc,p7,34,320,5.413
suburb31.y4m,1,hevc_nvenc,p7,34,320,5.37
suburb31.y4m,2,hevc_nvenc,p7,34,320,5.365
suburb31.y4m,3,hevc_nvenc,p7,34,320,5.374
suburb31.y4m,4,hevc_nvenc,p7,34,320,5.356
suburb31.y4m,0,hevc_nvenc,p7,36,0,19.767
suburb31.y4m,1,hevc_nvenc,p7,36,0,19.768
suburb31.y4m,2,hevc_nvenc,p7,36,0,19.77
suburb31.y4m,3,hevc_nvenc,p7,36,0,19.768
suburb31.y4m,4,hevc_nvenc,p7,36,0,19.764
suburb31.y4m,0,hevc_nvenc,p7,36,320,5.367
suburb31.y4m,1,hevc_nvenc,p7,36,320,5.373
suburb31.y4m,2,hevc_nvenc,p7,36,320,5.363
suburb31.y4m,3,hevc_nvenc,p7,36,320,5.36
suburb31.y4m,4,hevc_nvenc,p7,36,320,5.376
suburb31.y4m,0,hevc_nvenc,p7,38,0,19.767
suburb31.y4m,1,hevc_nvenc,p7,38,0,19.771
suburb31.y4m,2,hevc_nvenc,p7,38,0,19.773
suburb31.y4m,3,hevc_nvenc,p7,38,0,19.771
suburb31.y4m,4,hevc_nvenc,p7,38,0,19.766
suburb31.y4m,0,hevc_nvenc,p7,38,320,5.368
suburb31.y4m,1,hevc_nvenc,p7,38,320,5.38
suburb31.y4m,2,hevc_nvenc,p7,38,320,5.367
suburb31.y4m,3,hevc_nvenc,p7,38,320,5.354
suburb31.y4m,4,hevc_nvenc,p7,38,320,5.361
suburb31.y4m,0,hevc_nvenc,p7,40,0,19.766
suburb31.y4m,1,hevc_nvenc,p7,40,0,19.765
suburb31.y4m,2,hevc_nvenc,p7,40,0,19.766
suburb31.y4m,3,hevc_nvenc,p7,40,0,19.768
suburb31.y4m,4,hevc_nvenc,p7,40,0,19.772
suburb31.y4m,0,hevc_nvenc,p7,40,320,5.378
suburb31.y4m,1,hevc_nvenc,p7,40,320,5.375
suburb31.y4m,2,hevc_nvenc,p7,40,320,5.361
suburb31.y4m,3,hevc_nvenc,p7,40,320,5.373
suburb31.y4m,4,hevc_nvenc,p7,40,320,5.358
suburb31.y4m,0,h264_nvenc,p1,18,0,5.131
suburb31.y4m,1,h264_nvenc,p1,18,0,5.168
